task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
755	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_title_body_mean_logistic_none_0.json	next_day_return	next_day_return
756	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_title_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
757	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_title_body_mean_sgd_none_0.json	next_day_return	next_day_return
758	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_title_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
759	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_title_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
760	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_mean_logistic_none_0.json	next_day_return	next_day_return
761	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_mean_linear_svm_none_0.json	next_day_return	next_day_return
762	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_mean_sgd_none_0.json	next_day_return	next_day_return
763	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_mean_simple_mlp_none_0.json	next_day_return	next_day_return
764	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
765	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_cls_logistic_none_0.json	next_day_return	next_day_return
766	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_cls_linear_svm_none_0.json	next_day_return	next_day_return
767	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_cls_sgd_none_0.json	next_day_return	next_day_return
768	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_cls_simple_mlp_none_0.json	next_day_return	next_day_return
769	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_cls_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
770	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_max_logistic_none_0.json	next_day_return	next_day_return
771	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_max_linear_svm_none_0.json	next_day_return	next_day_return
772	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_max_sgd_none_0.json	next_day_return	next_day_return
773	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_max_simple_mlp_none_0.json	next_day_return	next_day_return
774	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	plain	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_plain_full_max_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
775	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_body_mean_logistic_none_0.json	next_day_return	next_day_return
776	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
777	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_body_mean_sgd_none_0.json	next_day_return	next_day_return
778	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
779	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
780	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_title_body_mean_logistic_none_0.json	next_day_return	next_day_return
781	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_title_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
782	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_title_body_mean_sgd_none_0.json	next_day_return	next_day_return
783	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_title_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
784	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_title_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
785	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_mean_logistic_none_0.json	next_day_return	next_day_return
786	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_mean_linear_svm_none_0.json	next_day_return	next_day_return
787	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_mean_sgd_none_0.json	next_day_return	next_day_return
788	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_mean_simple_mlp_none_0.json	next_day_return	next_day_return
789	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
790	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_cls_logistic_none_0.json	next_day_return	next_day_return
791	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_cls_linear_svm_none_0.json	next_day_return	next_day_return
792	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_cls_sgd_none_0.json	next_day_return	next_day_return
793	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_cls_simple_mlp_none_0.json	next_day_return	next_day_return
794	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_cls_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
795	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_max_logistic_none_0.json	next_day_return	next_day_return
796	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_max_linear_svm_none_0.json	next_day_return	next_day_return
797	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_max_sgd_none_0.json	next_day_return	next_day_return
798	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_max_simple_mlp_none_0.json	next_day_return	next_day_return
799	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	short	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_short_full_max_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
800	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_body_mean_logistic_none_0.json	next_day_return	next_day_return
801	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
802	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_body_mean_sgd_none_0.json	next_day_return	next_day_return
803	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
804	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
805	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_title_body_mean_logistic_none_0.json	next_day_return	next_day_return
806	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_title_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
807	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_title_body_mean_sgd_none_0.json	next_day_return	next_day_return
808	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_title_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
809	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_title_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
810	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_mean_logistic_none_0.json	next_day_return	next_day_return
811	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_mean_linear_svm_none_0.json	next_day_return	next_day_return
812	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_mean_sgd_none_0.json	next_day_return	next_day_return
813	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_mean_simple_mlp_none_0.json	next_day_return	next_day_return
814	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
815	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_cls_logistic_none_0.json	next_day_return	next_day_return
816	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_cls_linear_svm_none_0.json	next_day_return	next_day_return
817	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_cls_sgd_none_0.json	next_day_return	next_day_return
818	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_cls_simple_mlp_none_0.json	next_day_return	next_day_return
819	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_cls_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
820	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_max_logistic_none_0.json	next_day_return	next_day_return
821	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_max_linear_svm_none_0.json	next_day_return	next_day_return
822	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_max_sgd_none_0.json	next_day_return	next_day_return
823	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_max_simple_mlp_none_0.json	next_day_return	next_day_return
824	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_short	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_short_full_max_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
825	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_body_mean_logistic_none_0.json	next_day_return	next_day_return
826	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
